source,target,value
Sahra,Gawyn,6
Sahra,Egwene,1
Sahra,Elaida,8
Sahra,Sparks,3
Sahra,Moria,4
Egwene,Elayne,645
Egwene,Nynaeve,669
Egwene,Gawyn,58
Egwene,Gareth,1
Egwene,Galad,15
Egwene,Rand,334
Egwene,Berelain,44
Egwene,Careen,3
Egwene,Aviendha,401
Egwene,Lan,171
Egwene,Joiya,55
Egwene,Amico,71
Egwene,Rianna,2
Egwene,Liandrin,24
Egwene,Mazrim,5
Egwene,Mat,88
Egwene,Mangin,4
Egwene,Gaul,9
Egwene,Sunamon,15
Egwene,Meilan,6
Egwene,Lanfear,13
Egwene,Corianin,23
Egwene,Eurian,5
Egwene,Amys,221
Egwene,Sefela,5
Egwene,Siuan,37
Egwene,Mother,6
Egwene,Alteima,3
Egwene,Faile,16
Egwene,Estanda,5
Egwene,Half,9
Egwene,Mist,39
Egwene,Rhuarc,48
Egwene,Couladin,35
Egwene,Kari,11
Egwene,Tam,21
Egwene,Melaine,65
Egwene,Seana,24
Egwene,Marin,10
Egwene,Alanna,4
Egwene,Verin,7
Egwene,Muradin,5
Egwene,Matrim,5
Egwene,Shaiel,1
Egwene,Laman,4
Egwene,Janduin,7
Egwene,Cold,5
Egwene,Juilin,5
Egwene,Jorin,20
Egwene,Coine,8
Egwene,Heirn,5
Egwene,Dorindha,11
Egwene,Adelin,8
Egwene,Elyas,3
Egwene,Aram,11
Egwene,Bair,10
Egwene,Egeanin,24
Egwene,Amathera,5
Egwene,Rendra,3
Egwene,Moghedien,6
Egwene,Keille,1
Egwene,Sevanna,5
Egwene,Bael,3
Elayne,Gawyn,14
Elayne,Mother,6
Elayne,Nynaeve,1402
Elayne,Galad,6
Elayne,Hammar,1
Elayne,Siuan,14
Elayne,Elaida,10
Elayne,Morgase,24
Elayne,Rand,169
Elayne,Joiya,34
Elayne,Lini,20
Elayne,Amico,11
Elayne,Aviendha,131
Elayne,Berelain,42
Elayne,Bili,6
Elayne,Else,1
Elayne,Mat,4
Elayne,Gaul,21
Elayne,Lan,47
Elayne,Sammael,4
Elayne,Lanfear,4
Elayne,Eurian,1
Elayne,Amys,51
Elayne,Liandrin,40
Elayne,Chiad,4
Elayne,Rhuarc,8
Elayne,Gareth,16
Elayne,Faile,10
Elayne,Lady,1
Elayne,Jorin,68
Elayne,Coine,41
Elayne,Dorele,6
Elayne,Toram,5
Elayne,Juilin,92
Elayne,Thom,37
Elayne,Merk,2
Elayne,Cold,5
Elayne,Couladin,5
Elayne,Rendra,94
Elayne,Birgitte,4
Elayne,Elam,5
Elayne,Loial,1
Elayne,Bayle,26
Elayne,Egeanin,313
Elayne,Bethamin,9
Elayne,Amathera,61
Elayne,Cerindra,3
Elayne,Gaidal,2
Elayne,Moghedien,6
Elayne,Perrin,4
Elayne,Jaichim,3
Elayne,Marillin,12
Elayne,Ispan,6
Elayne,Temaile,45
Elayne,Jeaine,9
Nynaeve,Rand,106
Nynaeve,Elaida,10
Nynaeve,Alsbet,4
Nynaeve,Faile,7
Nynaeve,Lan,151
Nynaeve,Amico,26
Nynaeve,Joiya,35
Nynaeve,Aviendha,54
Nynaeve,Mazrim,2
Nynaeve,Liandrin,61
Nynaeve,Lini,11
Nynaeve,Careen,1
Nynaeve,Sammael,14
Nynaeve,Lanfear,9
Nynaeve,Bili,4
Nynaeve,Halvar,8
Nynaeve,Morgase,10
Nynaeve,Berelain,5
Nynaeve,Gaul,3
Nynaeve,Corianin,4
Nynaeve,Lady,5
Nynaeve,Coine,44
Nynaeve,Dorele,9
Nynaeve,Thom,11
Nynaeve,Mat,5
Nynaeve,Juilin,176
Nynaeve,Toram,9
Nynaeve,Daise,5
Nynaeve,Marin,5
Nynaeve,Jorin,12
Nynaeve,Bayle,33
Nynaeve,Rendra,129
Nynaeve,Birgitte,67
Nynaeve,Egeanin,454
Nynaeve,Amys,32
Nynaeve,Amathera,57
Nynaeve,Rahvin,15
Nynaeve,Bethamin,9
Nynaeve,Marillin,3
Nynaeve,Jaichim,10
Nynaeve,Jeaine,27
Nynaeve,Temaile,15
Nynaeve,Moghedien,125
Gawyn,Galadedrid,6
Gawyn,Galad,54
Gawyn,Mother,3
Gawyn,Elaida,19
Gawyn,Logain,11
Gawyn,Rand,5
Gawyn,Laras,2
Gawyn,Siuan,42
Gawyn,Leane,14
Gawyn,Mara,3
Gawyn,Hammar,2
Mother,Morgase,2
Mother,Siuan,13
Gareth,Ordeith,10
Gareth,Rand,3
Gareth,Morgase,11
Gareth,Berelain,3
Gareth,Egeanin,5
Galad,Galadedrid,4
Galad,Hammar,16
Galad,Lothair,5
Galad,Eamon,5
Galad,Rand,5
Hammar,Siuan,11
Hammar,Coulin,12
Mist,Siuan,3
Mist,Ordeith,5
Mist,Gaul,1
Mist,Slayer,6
Mist,Hopper,3
Mist,Seana,4
Mist,Verin,2
Mist,Rand,5
Siuan,Pedron,1
Siuan,Artur,4
Siuan,Rand,19
Siuan,Elaida,143
Siuan,Perrin,5
Siuan,Red,5
Siuan,Alviarin,13
Siuan,Dain,5
Siuan,Carlomin,4
Siuan,Leane,79
Siuan,Logain,21
Siuan,Morgase,3
Siuan,Amys,3
Siuan,Danelle,6
Siuan,Laras,22
Siuan,Mara,5
Siuan,Coulin,8
Siuan,Bela,15
Verin,Rand,11
Verin,Mat,11
Verin,Lanfear,6
Verin,Marin,16
Verin,Alanna,151
Verin,Loial,12
Verin,Faile,78
Verin,Alviarin,3
Verin,Chiad,8
Verin,Bain,11
Verin,Gaul,17
Verin,Abell,37
Verin,Tam,11
Verin,Stepper,13
Verin,Tomas,109
Verin,Wil,6
Verin,Elisa,11
Verin,Jac,4
Verin,Padan,2
Verin,Luc,7
Verin,Jon,9
Verin,Uno,5
Verin,Ihvon,7
Verin,Tenobia,3
Verin,Daise,9
Verin,Dannil,9
Verin,Soferra,2
Verin,Tuck,5
Verin,Tad,4
Eamon,Pedron,6
Eamon,Dain,5
Pedron,Ordeith,21
Pedron,Perrin,10
Pedron,Andric,2
Artur,Mat,5
Artur,Faile,3
Artur,Berelain,5
Artur,Dara,4
Artur,Ihvon,4
Artur,Ila,5
Rand,Elaida,10
Rand,Perrin,12
Rand,Bain,4
Rand,Mat,282
Rand,Faile,35
Rand,Carlomin,2
Rand,Thom,16
Rand,Estean,6
Rand,Berelain,33
Rand,Lady,4
Rand,Lan,102
Rand,Loial,6
Rand,Rhuarc,266
Rand,Sammael,34
Rand,Chiad,6
Rand,Amico,13
Rand,Lini,11
Rand,Careen,5
Rand,Liandrin,9
Rand,Joiya,8
Rand,Tam,26
Rand,Gaul,14
Rand,Morgase,5
Rand,Torean,11
Rand,Sunamon,18
Rand,Tedosian,8
Rand,Meilan,28
Rand,Selene,4
Rand,Lanfear,51
Rand,Aviendha,105
Rand,Bili,3
Rand,Matrim,10
Rand,Thomdril,1
Rand,Juilin,14
Rand,Mazrim,5
Rand,Alteima,13
Rand,Gueyam,5
Rand,Estanda,1
Rand,Half,4
Rand,Pips,20
Rand,Couladin,133
Rand,Melaine,42
Rand,Amys,60
Rand,Kari,6
Rand,Muradin,36
Rand,Mandein,6
Rand,Rhodric,5
Rand,Jeordam,5
Rand,Lewin,8
Rand,Siedre,2
Rand,Alnora,5
Rand,Charn,3
Rand,Stepper,8
Rand,Alsbet,2
Rand,Marin,5
Rand,Alanna,11
Rand,Abell,5
Rand,Elyas,4
Rand,Heirn,41
Rand,Seana,10
Rand,Laman,5
Rand,Shaiel,8
Rand,Coine,6
Rand,Keille,82
Rand,Adelin,41
Rand,Hadnan,10
Rand,Aedomon,2
Rand,Isendre,9
Rand,Leane,5
Rand,Lian,36
Rand,Erim,4
Rand,Chion,3
Rand,Sevanna,34
Rand,Mandhuin,11
Rand,Bael,13
Rand,Jasin,5
Rand,Asmodean,25
Rand,Graendal,3
Half,Muradin,4
Half,Seana,4
Half,Juilin,4
Half,Stepper,3
Half,Faile,3
Leane,Logain,9
Leane,Luan,5
Leane,Mazrim,8
Leane,Guaire,3
Leane,Elaida,10
Leane,Bela,4
Elaida,Gitara,10
Elaida,Morgase,5
Elaida,Matrim,2
Elaida,Alviarin,28
Elaida,Alanna,6
Elaida,Joline,6
Elaida,Danelle,7
Elaida,Laras,4
Elaida,Bela,4
Gitara,Laman,2
Morgase,Lini,5
Morgase,Mat,12
Morgase,Thomdril,3
Morgase,Taringail,17
Morgase,Faile,4
Morgase,Gaul,1
Morgase,Luc,3
Perrin,Matrim,11
Perrin,Thom,4
Perrin,Faile,53
Perrin,Torean,7
Perrin,Rhuarc,15
Perrin,Berelain,11
Perrin,Loial,18
Perrin,Chiad,4
Perrin,Bain,9
Perrin,Gaul,16
Perrin,Hopper,2
Perrin,Swallow,4
Perrin,Slayer,2
Perrin,Marin,9
Perrin,Bran,1
Perrin,Ordeith,8
Perrin,Geofram,5
Perrin,Mat,10
Perrin,Wil,1
Perrin,Flann,3
Perrin,Luc,4
Perrin,Alsbet,2
Perrin,Eldrin,5
Perrin,Tam,6
Perrin,Stepper,27
Perrin,Colly,1
Perrin,Bili,4
Perrin,Raen,4
Perrin,Ila,10
Perrin,Ihvon,8
Perrin,Ewin,6
Perrin,Alanna,11
Perrin,Abell,6
Perrin,Cenn,5
Perrin,Aram,15
Perrin,Dannil,5
Perrin,Zarine,3
Perrin,Jaret,4
Perrin,Samel,4
Perrin,Farran,6
Matrim,Bili,6
Matrim,Rhuarc,6
Matrim,Melaine,5
Matrim,Mat,4
Matrim,Keille,4
Alviarin,Red,4
Alviarin,Alanna,5
Alviarin,Danelle,8
Dain,Jaret,7
Dain,Luc,5
Dain,Geofram,6
Dain,Stepper,2
Jaret,Farran,6
Jaret,Geofram,6
Jaret,Aram,2
Ivon,Ordeith,5
Ordeith,Farran,13
Ordeith,Padan,10
Ordeith,Adora,4
Ordeith,Jac,3
Ordeith,Adine,3
Ordeith,Luc,4
Ordeith,Stepper,1
Ordeith,Isam,12
Farran,Raen,3
Alwhin,Taisa,3
Alwhin,Pura,9
Alwhin,Surela,5
Alwhin,Suroth,8
Taisa,Pura,20
Taisa,Surela,2
Luthair,Suroth,5
Luthair,Turak,2
Suroth,Turak,1
Suroth,Lady,6
Lady,Jac,3
Lady,Faile,6
Faile,Mat,25
Faile,Alsbet,10
Faile,Torean,4
Faile,Berelain,52
Faile,Rhuarc,9
Faile,Thom,3
Faile,Loial,155
Faile,Gaul,100
Faile,Bain,38
Faile,Chiad,78
Faile,Stepper,73
Faile,Swallow,10
Faile,Slayer,6
Faile,Geofram,3
Faile,Marin,26
Faile,Adora,8
Faile,Scratch,2
Faile,Cenn,9
Faile,Ihvon,22
Faile,Alanna,36
Faile,Tam,37
Faile,Abell,20
Faile,Laila,3
Faile,Wil,22
Faile,Tomas,16
Faile,Elisa,5
Faile,Luc,23
Faile,Bili,5
Faile,Eldrin,6
Faile,Haral,11
Faile,Kenley,4
Faile,Raen,14
Faile,Ila,12
Faile,Morning,7
Faile,Tell,3
Faile,Aram,20
Faile,Ban,7
Faile,Tenobia,4
Faile,Dav,4
Faile,Elam,6
Faile,Tad,4
Faile,Daise,13
Faile,Hari,4
Faile,Dannil,5
Faile,Zarine,5
Mat,Reimon,23
Mat,Baran,1
Mat,Carlomin,15
Mat,Thom,1
Mat,Estean,28
Mat,Berelain,2
Mat,Bodewhin,9
Mat,Loial,3
Mat,Lan,31
Mat,Rhuarc,28
Mat,Couladin,7
Mat,Amys,4
Mat,Pips,2
Mat,Muradin,6
Mat,Lanfear,5
Mat,Gaul,4
Mat,Marin,3
Mat,Abell,7
Mat,Tam,16
Mat,Chiad,5
Mat,Alanna,2
Mat,Jac,4
Mat,Dawn,4
Mat,Bair,4
Mat,Seana,6
Mat,Melaine,5
Mat,Keille,19
Mat,Aviendha,11
Mat,Heirn,2
Mat,Neysa,6
Mat,Cilia,5
Mat,Dav,10
Mat,Isendre,5
Mat,Laman,3
Mat,Lian,4
Mat,Adelin,13
Bain,Chiad,186
Bain,Thom,9
Bain,Berelain,4
Bain,Rhuarc,5
Bain,Sefela,6
Bain,Stepper,2
Bain,Loial,5
Bain,Gaul,28
Bain,Alanna,5
Bain,Ila,2
Bain,Raen,4
Bain,Luc,5
Bain,Tam,5
Bain,Aram,6
Bain,Marin,6
Chiad,Rhuarc,1
Chiad,Gaul,163
Chiad,Stepper,11
Chiad,Swallow,6
Chiad,Mistress,5
Chiad,Alanna,8
Chiad,Wil,5
Chiad,Abell,4
Chiad,Hu,5
Chiad,Loial,16
Chiad,Tomas,10
Chiad,Cenn,3
Chiad,Buel,5
Chiad,Aram,6
Chiad,Tam,5
Loial,Halan,9
Loial,Stepper,23
Loial,Gaul,93
Loial,Tam,21
Loial,Marin,26
Loial,Abell,15
Loial,Cenn,14
Loial,Corin,3
Loial,Alanna,11
Loial,Dav,4
Loial,Luc,4
Loial,Aram,6
Loial,Eward,1
Alsbet,Haral,24
Alsbet,Tam,6
Alsbet,Natti,23
Alsbet,Cenn,5
Alsbet,Daise,17
Alsbet,Wit,12
Alsbet,Gaul,1
Alsbet,Marin,21
Alsbet,Ihvon,6
Alsbet,Neysa,11
Reimon,Estean,16
Reimon,Baran,9
Reimon,Rhuarc,5
Reimon,Carlomin,20
Estean,Baran,15
Estean,Carlomin,17
Estean,Astoril,7
Baran,Carlomin,28
Thom,Taringail,4
Thom,Juilin,20
Thom,Lan,3
Thom,Keille,5
Thom,Rhuarc,3
Thom,Egeanin,11
Rhuarc,Berelain,26
Rhuarc,Lan,76
Rhuarc,Else,4
Rhuarc,Aviendha,99
Rhuarc,Amys,70
Rhuarc,Heirn,58
Rhuarc,Couladin,113
Rhuarc,Gaul,5
Rhuarc,Jheran,6
Rhuarc,Melaine,26
Rhuarc,Laman,6
Rhuarc,Seana,7
Rhuarc,Pips,11
Rhuarc,Hadnan,4
Rhuarc,Adelin,11
Rhuarc,Lian,36
Rhuarc,Keille,9
Rhuarc,Lanfear,3
Rhuarc,Bael,17
Rhuarc,Alsera,4
Rhuarc,Sevanna,21
Rhuarc,Han,17
Rhuarc,Muradin,3
Rhuarc,Erim,5
Berelain,Torean,19
Berelain,Halvar,5
Berelain,Aviendha,6
Berelain,Meilan,4
Berelain,Sunamon,5
Berelain,Eldrin,3
Berelain,Dara,5
Berelain,Daise,1
Lan,Tam,5
Lan,Selene,5
Lan,Aviendha,24
Lan,Leitha,1
Lan,Pips,3
Lan,Amys,15
Lan,Mandarb,12
Lan,Aldieb,1
Lan,Melaine,21
Lan,Couladin,11
Lan,Shaiel,5
Lan,Keille,3
Lan,Rendra,5
Lan,Birgitte,3
Lan,Slayer,14
Lan,Bayle,6
Lan,Luc,6
Lan,Adelin,5
Torean,Sunamon,5
Torean,Meilan,6
Torean,Simaan,3
Torean,Alteima,2
Sammael,Rahvin,30
Sammael,Selene,3
Sammael,Moghedien,11
Sammael,Lanfear,2
Sammael,Graendal,6
Aviendha,Careen,3
Aviendha,Amico,5
Aviendha,Joiya,15
Aviendha,Mazrim,2
Aviendha,Jolien,6
Aviendha,Seana,19
Aviendha,Amys,63
Aviendha,Jorin,11
Aviendha,Melaine,45
Aviendha,Pips,7
Aviendha,Adelin,53
Aviendha,Keille,12
Aviendha,Logain,2
Aviendha,Aldieb,8
Aviendha,Isendre,5
Aviendha,Couladin,14
Aviendha,Lian,18
Aviendha,Lanfear,5
Aviendha,Chion,6
Aviendha,Sevanna,12
Joiya,Amico,83
Joiya,Mazrim,11
Amico,Liandrin,16
Amico,Temaile,11
Amico,Chesmal,1
Amico,Mazrim,4
Amico,Aeldra,3
Amico,Amathera,4
Amico,Moghedien,6
Liandrin,Chesmal,6
Liandrin,Temaile,13
Liandrin,Mazrim,4
Liandrin,Jak,2
Liandrin,Rianna,21
Liandrin,Amys,3
Liandrin,Juilin,25
Liandrin,Gyldin,37
Liandrin,Asne,6
Liandrin,Jaichim,5
Liandrin,Jeaine,5
Liandrin,Marillin,5
Liandrin,Egeanin,2
Liandrin,Rendra,5
Liandrin,Amathera,16
Liandrin,Andric,5
Liandrin,Moghedien,4
Chesmal,Rianna,18
Rianna,Jeaine,2
Temaile,Amathera,25
Temaile,Moghedien,7
Temaile,Rendra,5
Temaile,Egeanin,7
Temaile,Andric,3
Mazrim,Masema,4
Lini,Amys,3
Rahvin,Lanfear,6
Rahvin,Couladin,2
Lanfear,Selene,19
Lanfear,Balthamel,4
Lanfear,Charn,4
Lanfear,Ishamael,5
Lanfear,Coumin,10
Lanfear,Amys,3
Lanfear,Moghedien,14
Lanfear,Adelin,3
Lanfear,Jasin,6
Lanfear,Asmodean,4
Lanfear,Mierin,5
Bili,Dannil,16
Bili,Hu,21
Bili,Tomas,5
Bili,Kenley,11
Bili,Darl,23
Bili,Cenn,11
Bili,Wit,12
Bili,Hari,14
Bili,Berin,5
Bili,Ihvon,5
Gaul,Stepper,40
Gaul,Swallow,2
Gaul,Hopper,2
Gaul,Tad,3
Gaul,Marin,11
Gaul,Mistress,10
Gaul,Brandelwyn,6
Gaul,Tomas,15
Gaul,Tam,17
Gaul,Abell,7
Gaul,Ban,1
Gaul,Dannil,6
Gaul,Luc,6
Gaul,Ihvon,6
Gaul,Raen,5
Gaul,Alanna,5
Gaul,Wit,6
Tam,Kari,12
Tam,Marin,13
Tam,Abell,275
Tam,Natti,17
Tam,Alanna,17
Tam,Cenn,13
Tam,Wit,6
Tam,Flann,15
Tam,Jac,15
Tam,Elisa,6
Tam,Wil,6
Tam,Stepper,5
Tam,Uno,2
Tam,Eldrin,1
Tam,Shaiel,3
Tam,Janduin,21
Tam,Buel,6
Tam,Dannil,14
Tam,Ban,5
Tam,Luc,3
Tam,Aram,10
Tam,Ihvon,6
Sunamon,Meilan,28
Sunamon,Carleon,2
Sunamon,Alteima,11
Sunamon,Estanda,6
Tedosian,Meilan,6
Tedosian,Carleon,1
Meilan,Aracome,6
Meilan,Alteima,6
Meilan,Gueyam,6
Aginor,Balthamel,6
Moghedien,Asmodean,11
Moghedien,Birgitte,11
Moghedien,Marin,3
Moghedien,Juilin,2
Moghedien,Egeanin,10
Moghedien,Rendra,6
Moghedien,Jeaine,10
Amys,Lian,49
Amys,Melaine,57
Amys,Seana,25
Amys,Couladin,33
Amys,Coedelin,3
Amys,Chenda,1
Amys,Shaiel,3
Amys,Heirn,6
Amys,Adelin,5
Lian,Heirn,6
Lian,Couladin,7
Lian,Pips,4
Lian,Laman,3
Lian,Jheran,6
Lian,Han,5
Lian,Shaiel,3
Lian,Sevanna,6
Lian,Adelin,3
Melaine,Seana,82
Melaine,Couladin,17
Melaine,Heirn,5
Melaine,Kari,4
Melaine,Aldieb,6
Melaine,Pips,3
Melaine,Jheran,3
Melaine,Adelin,3
Seana,Couladin,6
Seana,Bair,12
Seana,Janduin,9
Seana,Laman,1
Seana,Alsera,5
Bodewhin,Natti,5
Bodewhin,Eldrin,6
Eldrin,Abell,10
Eldrin,Aram,20
Eldrin,Natti,4
Eldrin,Marin,5
Eldrin,Neysa,6
Taringail,Laman,5
Laman,Janduin,5
Laman,Shaiel,6
Laras,Logain,3
Laras,Danelle,2
Logain,Bela,5
Stepper,Tomas,5
Stepper,Swallow,4
Stepper,Wil,5
Stepper,Ban,10
Stepper,Alanna,8
Stepper,Tad,6
Stepper,Get,6
Stepper,Luc,11
Stepper,Marin,1
Stepper,Aram,5
Stepper,Haral,5
Stepper,Zarine,4
Stepper,Jaim,2
Jorin,Coine,22
Jorin,Juilin,8
Jorin,Amathera,9
Coine,Dorele,1
Coine,Toram,12
Dorele,Toram,6
Juilin,Rendra,26
Juilin,Egeanin,43
Juilin,Amathera,16
Juilin,Jaichim,4
Juilin,Bayle,15
Juilin,Andric,3
Alteima,Estanda,21
Aracome,Hearne,6
Hearne,Maraconn,6
Maraconn,Simaan,6
Pips,Mandarb,6
Pips,Dorindha,5
Pips,Couladin,4
Pips,Adelin,5
Pips,Bael,3
Heirn,Couladin,21
Heirn,Keille,1
Couladin,Suladric,10
Couladin,Muradin,39
Couladin,Keille,1
Couladin,Sevanna,98
Couladin,Han,33
Couladin,Erim,10
Couladin,Jheran,5
Couladin,Bael,18
Couladin,Adelin,10
Suladric,Muradin,5
Suladric,Sevanna,19
Suladric,Han,5
Muradin,Mandein,3
Muradin,Lewin,3
Muradin,Adan,3
Muradin,Jonai,8
Muradin,Coumin,4
Muradin,Charn,5
Mandein,Sealdre,10
Mandein,Narisse,6
Mandein,Dermon,22
Mandein,Charendin,16
Comran,Rhodric,6
Rhodric,Jeordam,33
Rhodric,Garam,25
Dermon,Mordaine,8
Mordaine,Narisse,17
Mordaine,Charendin,7
Jeordam,Garam,12
Jeordam,Winter,4
Jeordam,Lewin,18
Jeordam,Morin,36
Jeordam,Kirin,3
Lewin,Morin,7
Lewin,Maigran,59
Lewin,Adan,22
Lewin,Gearan,16
Lewin,Charlin,56
Lewin,Colline,12
Lewin,Alijha,26
Lewin,Saralin,15
Lewin,Nerrine,4
Lewin,Rhea,3
Lewin,Luc,2
Charlin,Gearan,16
Charlin,Alijha,24
Charlin,Colline,16
Charlin,Maigran,5
Charlin,Adan,7
Gearan,Colline,5
Gearan,Alijha,6
Alijha,Colline,5
Colline,Maigran,23
Maigran,Saralin,12
Maigran,Adan,4
Adan,Saralin,10
Adan,Siedre,9
Adan,Sulwin,22
Adan,Alnora,2
Adan,Jonai,3
Adan,Willim,6
Saralin,Nerrine,6
Saralin,Siedre,4
Rhea,Sorelle,4
Sorelle,Jaren,6
Siedre,Sulwin,10
Jonai,Alnora,1
Jonai,Someshta,8
Jonai,Solinda,4
Jonai,Deindre,5
Jonai,Coumin,9
Jonai,Kodam,1
Alnora,Ishamael,5
Ishamael,Charn,5
Deindre,Oselle,2
Deindre,Solinda,2
Oselle,Solinda,6
Oselle,Someshta,1
Solinda,Haindar,7
Solinda,Kodam,6
Someshta,Coumin,28
Someshta,Charn,7
Coumin,Willim,3
Coumin,Charn,60
Coumin,Tomada,11
Charn,Nalla,2
Charn,Jom,5
Charn,Mierin,4
Swallow,Wil,5
Jheran,Colinda,7
Jheran,Bael,12
Jheran,Sevanna,7
Jheran,Erim,30
Jheran,Han,19
Elyas,Hopper,1
Elyas,Aram,4
Elyas,Raen,6
Hopper,Slayer,11
Slayer,Deselle,2
Slayer,Luc,2
Deselle,Adora,41
Deselle,Scratch,3
Deselle,Jaim,5
Adora,Eward,10
Eward,Magde,6
Eward,Hari,12
Eward,Cenn,5
Eward,Buel,16
Eward,Aram,6
Hu,Tad,24
Hu,Jaim,18
Hu,Tim,2
Hu,Elam,5
Hu,Buel,6
Marin,Padan,2
Marin,Bran,5
Marin,Cenn,34
Marin,Hari,4
Marin,Ihvon,4
Marin,Alanna,14
Marin,Abell,11
Marin,Wit,11
Marin,Elisa,3
Marin,Ila,2
Marin,Aram,11
Marin,Natti,12
Marin,Daise,24
Marin,Dannil,5
Bran,Darl,5
Bran,Abell,4
Bran,Cenn,5
Geofram,Cenn,4
Geofram,Brandelwyn,3
Abell,Natti,16
Abell,Alanna,12
Abell,Tomas,8
Abell,Flann,10
Abell,Wit,5
Abell,Ban,3
Abell,Wil,3
Abell,Jac,4
Abell,Cenn,5
Abell,Haral,5
Abell,Samel,10
Hari,Cenn,24
Hari,Darl,51
Hari,Ihvon,1
Hari,Dav,3
Hari,Ewal,6
Hari,Daise,5
Hari,Raen,3
Hari,Ewin,5
Hari,Tomas,1
Cenn,Wit,9
