source,target,value
Dara,Verin,11
Mat,Perrin,21
Mat,Loial,39
Mat,Siuan,4
Mat,Matrim,3
Mat,Ingtar,151
Mat,Agelmar,1
Mat,Timora,3
Mat,Leane,6
Mat,Liandrin,7
Mat,Padan,8
Mat,Selene,11
Mat,Verin,66
Mat,Barthanes,4
Mat,Tiedra,5
Mat,Hurin,15
Mat,Halan,3
Mat,Marisa,1
Mat,Min,2
Amalisa,Agelmar,12
Amalisa,Anaiya,11
Amalisa,Liandrin,106
Amalisa,Teven,5
Agelmar,Ronan,8
Agelmar,Elansu,6
Agelmar,Mother,28
Agelmar,Tema,16
Agelmar,Masema,12
Agelmar,Ragan,6
Agelmar,Liandrin,8
Agelmar,Ingtar,75
Agelmar,Verin,4
Agelmar,Nisura,13
Agelmar,Kajin,30
Agelmar,Leane,10
Agelmar,Artur,5
Ronan,Elansu,6
Ronan,Ingtar,2
Mother,Siuan,5
Mother,Leane,13
Mother,Morgase,5
Mother,Elaida,3
Mother,Artur,6
Mother,Verin,43
Mother,Tigraine,5
Mother,Serafelle,5
Mother,Tomas,5
Mother,Thom,4
Mother,Ingtar,4
Mother,Selene,5
Tema,Ragan,6
Tema,Ingtar,5
Ragan,Masema,47
Ragan,Ingtar,29
Ragan,Verin,5
Masema,Uno,6
Masema,Changu,7
Masema,Ingtar,35
Masema,Urien,3
Masema,Verin,8
Masema,Rhian,5
Uno,Ingtar,8
Uno,Hurin,3
Loial,Bela,10
Loial,Ingtar,59
Loial,Hurin,57
Loial,Artur,3
Loial,Elayne,2
Loial,Selene,144
Loial,Maglin,2
Loial,Elricain,6
Loial,Thom,1
Loial,Dena,14
Loial,Basel,3
Loial,Halan,12
Loial,Verin,35
Loial,Barthanes,5
Loial,Galldrian,3
Loial,Haman,1
Loial,Perrin,5
Loial,Juin,19
Perrin,Matrim,6
Perrin,Nisura,3
Perrin,Elyas,4
Perrin,Ingtar,15
Perrin,Verin,17
Perrin,Urien,5
Perrin,Hurin,4
Cenn,Marin,6
Padan,Ingtar,16
Padan,Verin,3
Padan,Dena,4
Padan,Mordeth,17
Changu,Nidao,12
Changu,Ingtar,2
Mordeth,Siuan,3
Mordeth,Vandene,5
Mordeth,Yurian,2
Anaiya,Liandrin,34
Anaiya,Logain,1
Anaiya,Morgase,1
Anaiya,Maigan,6
Liandrin,Logain,1
Liandrin,Morgase,1
Liandrin,Verin,7
Liandrin,Teven,5
Liandrin,Ingtar,3
Liandrin,Matrim,3
Liandrin,Timora,2
Liandrin,Elayne,63
Liandrin,Sheriam,6
Liandrin,Bela,9
Liandrin,Turak,9
Liandrin,Min,3
Liandrin,Renna,11
Liandrin,Suroth,20
Liandrin,Lini,1
Logain,Mazrim,4
Logain,Siuan,3
Logain,Vandene,4
Logain,Elaida,5
Logain,Ingtar,9
Logain,Galldrian,4
Logain,Elayne,11
Gareth,Morgase,9
Gareth,Selene,4
Morgase,Elayne,6
Morgase,Elaida,17
Morgase,Eamon,4
Morgase,Gawyn,5
Morgase,Verin,6
Elayne,Elaida,48
Elayne,Gawyn,14
Elayne,Ingtar,2
Elayne,Pedra,9
Elayne,Sheriam,19
Elayne,Else,3
Elayne,Min,119
Elayne,Galad,11
Elayne,Bela,8
Elayne,Lady,3
Elayne,Lini,5
Elayne,Turak,5
Elayne,Marith,4
Elayne,Seta,34
Verin,Serafelle,23
Verin,Leane,4
Verin,Lanfear,4
Verin,Isam,2
Verin,Artur,5
Verin,Tomas,6
Verin,Ingtar,223
Verin,Urien,38
Verin,Geofram,3
Verin,Hurin,15
Verin,Tiedra,11
Verin,Galldrian,13
Verin,Barthanes,11
Verin,Halan,16
Verin,Jak,5
Verin,Erith,27
Verin,Juin,44
Verin,Laud,2
Verin,Trayal,15
Verin,Turak,3
Carlinya,Alanna,11
Siuan,Tetsuan,2
Siuan,Elaida,3
Siuan,Artur,2
Elaida,Artur,9
Elaida,Gawyn,6
Elaida,Min,11
Artur,Bonwhin,9
Artur,Ingtar,10
Artur,Selene,4
Artur,Luthair,10
Artur,Turak,3
Artur,Huan,2
Artur,Paedrig,2
Artur,Birgitte,11
Artur,Sparks,1
Bonwhin,Tetsuan,12
Geofram,Pedron,10
Geofram,Einor,1
Geofram,Dain,5
Pedron,Eamon,5
Pedron,Dain,5
Einor,Jaichim,6
Jaichim,Jeral,4
Ingtar,Aldieb,5
Ingtar,Hurin,48
Ingtar,Elyas,4
Ingtar,Selene,43
Ingtar,Urien,26
Ingtar,Galldrian,11
Ingtar,Barthanes,5
Ingtar,Jak,4
Ingtar,Rhian,3
Ingtar,Juin,5
Ingtar,Turak,3
Kajin,Hurin,4
Lanfear,Ishamael,7
Lanfear,Lews,12
Lanfear,Ilyena,6
Lanfear,Vandene,4
Lanfear,Min,7
Ishamael,Min,1
Lews,Ilyena,6
Lews,Min,3
Tigraine,Isam,5
Isam,Luc,6
Isam,Breyan,11
Breyan,Lain,11
Tomas,Alric,6
Guaire,Raolin,6
Guaire,Yurian,6
Thom,Dena,8
Thom,Halan,5
Thom,Zera,5
Bela,Renna,16
Bela,Min,5
Hurin,Lady,5
Hurin,Selene,55
Hurin,Asan,6
Hurin,Barthanes,6
Bili,Nieda,12
Bili,Bayle,1
Nieda,Bayle,4
Nieda,Yarin,3
Bayle,Selene,5
Bayle,Seta,5
Bayle,Min,2
Yarin,Carn,10
Yarin,Lady,1
Sheriam,Vandene,5
Sheriam,Aginor,4
Sheriam,Marin,1
Sheriam,Pedra,6
Sheriam,Min,6
Sheriam,Marith,6
Selene,Maglin,5
Selene,Catrine,3
Selene,Lidan,9
Selene,Lady,3
Selene,Dena,1
Selene,Galldrian,3
Catrine,Mistress,3
Galldrian,Barthanes,5
Galldrian,Alaine,3
Galldrian,Dena,4
Vandene,Jaem,21
Marin,Corin,5
Alsbet,Haral,16
Nela,Paet,5
Maric,Sharina,5
Min,Renna,21
Min,Ryma,10
Min,Seta,6
Galad,Irella,4
Dena,Seaghan,5
Dena,Ivon,2
Dena,Zera,11
Dena,Barthanes,2
Seaghan,Blaes,3
Blaes,Gaidal,6
Gaidal,Halan,3
Gaidal,Birgitte,9
Ivon,Basel,1
Aludra,Tammuz,24
Earwin,Muadh,2
Earwin,Wuan,6
Muadh,Wuan,3
Muadh,Jeral,16
Caban,Egeanin,12
Egeanin,Turak,13
Turak,Huan,15
Tiedra,Barthanes,6
Barthanes,Alaine,5
Barthanes,Ella,6
Luthair,Deain,9
Erith,Dalar,5
Juin,Lacel,6
Juin,Trayal,1
Lacel,Laud,6
Renna,Alwhin,9
Renna,Pura,1
Renna,Seta,6
Ryma,Pura,8
Birgitte,Mikel,2
Mikel,Paedrig,5
